react_id,kappmax_davidi_per_pp_per_s_ensemble_model,kappmax_davidi_per_pp_per_s_median_imputed,kappmax_KO_ALE_davidi_per_pp_per_s_ensemble_model,kappmax_KO_ALE_davidi_per_pp_per_s_median_imputed,kappmax_KO_ALE_per_pp_per_s_ensemble_model,kappmax_KO_ALE_per_pp_per_s_median_imputed,kcat_in_vitro_per_s_ensemble_model,kcat_in_vitro_per_s_median_imputed
CPMPS,0.104241163705274,6.2,1.13902792635075,4.2,0.0993920193039357,3.2680205804032,35.4350063803131,16.616666665
CPPPGO,0.25,0.25,0.696852840385725,0.696852840385725,0.696852840385725,0.696852840385725,3.72983549988721,16.616666665
CPPPGO2,6.07752197779528,6.2,5.40405812820357,4.2,2.40746727722707,3.2680205804032,12.5700718756536,16.616666665
CRNBTCT,7.55131444967534,6.2,8.14837102939885,4.2,3.23628548363785,3.2680205804032,13.7673391562881,16.616666665
CRNBTCT_b,7.55131444967534,6.2,8.14837102939885,4.2,3.23628548363785,3.2680205804032,13.7673391562881,16.616666665
CRNCAL2,5.05465219374883,6.2,7.84494481662741,4.2,2.50116087424404,3.2680205804032,6.93910956495469,16.616666665
CRNCAR,6.73475890691261,6.2,36.7833834874228,4.2,8.09731473995399,3.2680205804032,19.4142297360069,16.616666665
CRNCAR_b,6.73475890691261,6.2,36.7833834874228,4.2,8.09731473995399,3.2680205804032,19.4142297360069,16.616666665
CRNCBCT,7.55131444967534,6.2,8.14837102939885,4.2,3.23628548363785,3.2680205804032,13.7673391562881,16.616666665
CRNCBCT_b,7.55131444967534,6.2,8.14837102939885,4.2,3.23628548363785,3.2680205804032,13.7673391562881,16.616666665
CRNCDH,5.87512470771775,6.2,9.8791774614638,4.2,4.07826901373934,3.2680205804032,12.9239693772433,16.616666665
CRNCDH_b,5.87512470771775,6.2,9.8791774614638,4.2,4.07826901373934,3.2680205804032,12.9239693772433,16.616666665
CRNDCAL2,5.05465219374883,6.2,7.84494481662741,4.2,2.50116087424404,3.2680205804032,6.93910956495469,16.616666665
CS,29,29,31.4913433767798,31.4913433767798,31.4913433767798,31.4913433767798,81,81
CSND,6.09640892449265,6.2,14.3908252606217,4.2,11.4649872048894,3.2680205804032,185,185
CTBTCAL2,5.05465219374883,6.2,7.84494481662741,4.2,2.50116087424404,3.2680205804032,6.93910956495469,16.616666665
CTECOAI6,13.8640695484534,6.2,32.7526628660403,4.2,6.982129001919,3.2680205804032,6.35006795011808,16.616666665
CTECOAI6_b,13.8640695484534,6.2,32.7526628660403,4.2,6.982129001919,3.2680205804032,6.35006795011808,16.616666665
CTECOAI7,13.8640695484534,6.2,32.7526628660403,4.2,6.982129001919,3.2680205804032,6.35006795011808,16.616666665
CTECOAI7_b,55,55,55,55,11.5325869650324,3.2680205804032,6.50989802992586,16.616666665
CTECOAI8,13.8640695484534,6.2,32.7526628660403,4.2,6.982129001919,3.2680205804032,6.35006795011808,16.616666665
CTECOAI8_b,24.3276896466498,6.2,41.7711881918955,4.2,8.41246264375728,3.2680205804032,5.50501292236582,16.616666665
CTPS2,11,11,11,11,4.25878177372141,4.25878177372141,6.1,6.1
CU1Opp,8.8180292708411,6.2,22.9970612997064,4.2,2.85255791392031,3.2680205804032,21.5585220326802,16.616666665
CURR,4.60428884890314,6.2,7.65295096835558,4.2,2.67110930820501,3.2680205804032,12.2846955283764,16.616666665
CXSAMS,6.63347668366149,6.2,10.5422327038766,4.2,4.07298378648365,3.2680205804032,16.448591820918,16.616666665
CYANST,6.52108859801569,6.2,8.05395627705488,4.2,5.94720092957087,3.2680205804032,230,230
CYANSTpp,4.63896219951342,6.2,8.52388734035983,4.2,5.09786537846372,3.2680205804032,230,230
CYNTAH,3.34521635460625,6.2,4.75848947844236,4.2,2.86800175860223,3.2680205804032,13.4082769068877,16.616666665
CYSDDS,5.94844415606433,6.2,8.29743706957731,4.2,3.16966829703273,3.2680205804032,8.5731078354711,16.616666665
CYSDS,3.35852093828368,6.2,3.73833877568561,4.2,2.61155728092919,3.2680205804032,14.9426249472105,16.616666665
CYSS,13.9660410408097,6.2,39.6398380856591,4.2,11.8765275886208,3.2680205804032,810,810
CYSSADS,4.56238074683059,6.2,6.70410633993799,4.2,2.87255068825293,3.2680205804032,9.14959391399971,16.616666665
CYSTA,12.1447020028952,6.2,7.05493128586977,4.2,2.4566866824252,3.2680205804032,29.1970782732245,16.616666665
CYSTL,4.14728788981052,6.2,8.40984804863167,4.2,6.47745038529771,3.2680205804032,45.3,45.3
CYSTRS,5.11250780336366,6.2,6.54026436603574,4.2,2.67438748295256,3.2680205804032,142,142
CYTBD2pp,15.2778758630597,6.2,19.1000025991512,4.2,3.52714995698814,3.2680205804032,14.3050946924168,16.616666665
CYTBDpp,7.23167804227378,6.2,8.51627818790513,4.2,2.54015100963198,3.2680205804032,16.8520088366956,16.616666665
CYTBO3_4pp,45.1190592044647,6.2,45.3482514390652,4.2,231.866104193224,3.2680205804032,530,530
CYTD,6.46356038853224,6.2,10.59607020381,4.2,3.76805001383657,3.2680205804032,7.10580243096236,16.616666665
CYTDH,5.97194940382116,6.2,9.72248156463871,4.2,3.31392327268538,3.2680205804032,11.6,11.6
CYTDK1,4.99004709255748,6.2,9.78144941091262,4.2,3.57669082995997,3.2680205804032,11.9324013232696,16.616666665
CYTDK2,5.09146104258029,6.2,10.1158531405334,4.2,3.63327132988664,3.2680205804032,12.376016888324,16.616666665
CYTK1,24,24,24,24,14.9247968052684,14.9247968052684,103,103
CYTK1_b,6.32862607481463,6.2,8.9119778017279,4.2,4.52480533775915,3.2680205804032,103,103
CYTK2,5.31461254173283,6.2,9.99748309362758,4.2,3.7636842223383,3.2680205804032,109,109
CYTK2_b,5.66389972769688,6.2,8.34021627303796,4.2,3.25771992949271,3.2680205804032,109,109
DAAD,2.78258341582698,6.2,0.212326005766108,0.212326005766108,0.212326005766108,0.212326005766108,5.03437841023445,16.616666665
DADA,9.05049717466211,6.2,33.0541357457718,4.2,54.1673421170021,3.2680205804032,16.7135865970774,16.616666665
DADK,4.55636767521837,6.2,4.81427669638384,4.2,4.36094868434368,3.2680205804032,14.0930731479309,16.616666665
DADK_b,2.85697291527653,6.2,3.92007383177679,4.2,2.37547143012863,3.2680205804032,19.4318034001305,16.616666665
DAGK120,4.77422278427065,6.2,6.37340143940361,4.2,5.42774368531617,3.2680205804032,20.8626836624131,16.616666665
DAGK140,4.77422278427065,6.2,6.37340143940361,4.2,5.42774368531617,3.2680205804032,20.8626836624131,16.616666665
DAGK141,4.77422278427065,6.2,6.37340143940361,4.2,5.42774368531617,3.2680205804032,20.8626836624131,16.616666665
DAGK160,4.77422278427065,6.2,6.37340143940361,4.2,5.42774368531617,3.2680205804032,20.8626836624131,16.616666665
DAGK161,4.77422278427065,6.2,6.37340143940361,4.2,5.42774368531617,3.2680205804032,20.8626836624131,16.616666665
DAGK180,4.77422278427065,6.2,6.37340143940361,4.2,5.42774368531617,3.2680205804032,20.8626836624131,16.616666665
DAGK181,4.77422278427065,6.2,6.37340143940361,4.2,5.42774368531617,3.2680205804032,20.8626836624131,16.616666665
DAPAL,6.2712901975328,6.2,15.7440617950712,4.2,3.73780969921419,3.2680205804032,58.6,58.6
DAPDC,40,40,55.7009974553855,55.7009974553855,55.7009974553855,55.7009974553855,55,55
DAPE,84,84,84,84,55.5416508536572,55.5416508536572,84,84
DAPE_b,10.666102634376,6.2,14.8363565861348,4.2,6.14198615580896,3.2680205804032,67,67
DASYN120,10.4325854821822,6.2,31.631520610796,4.2,9.52584893542255,3.2680205804032,22.1116953517534,16.616666665
DASYN140,10.4325854821822,6.2,31.631520610796,4.2,9.52584893542255,3.2680205804032,22.1116953517534,16.616666665
DASYN141,10.4325854821822,6.2,31.631520610796,4.2,9.52584893542255,3.2680205804032,22.1116953517534,16.616666665
DASYN160,66,66,111.484064976126,111.484064976126,111.484064976126,111.484064976126,45.7030649347651,16.616666665
DASYN161,78,78,86.7116673035816,86.7116673035816,86.7116673035816,86.7116673035816,36.7242561473094,16.616666665
DASYN180,10.4325854821822,6.2,31.631520610796,4.2,9.52584893542255,3.2680205804032,22.1116953517534,16.616666665
DASYN181,8.53446776231447,6.2,44.6903126035828,44.6903126035828,44.6903126035828,44.6903126035828,20.7939496599181,16.616666665
DB4PS,0.34,0.34,0.34,0.34,0.0913187935166,0.0913187935166,7.07226770454897,16.616666665
DBTS,5.00E-04,5.00E-04,0.00379938258082894,0.00379938258082894,0.00379938258082894,0.00379938258082894,0.028,0.028
DC6PDA,5.46809998680329,6.2,11.1035561824413,4.2,8.29093624598281,3.2680205804032,26.0903091579743,16.616666665
DC6PH,7.37950399431346,6.2,22.6470341696899,4.2,21.8702823216959,3.2680205804032,13.9480196685589,16.616666665
DCTPD,3.45115275894471,6.2,4.31628619828794,4.2,3.33023173854266,3.2680205804032,1.24,1.24
DCYTD,6.46356038853224,6.2,10.59607020381,4.2,3.76805001383657,3.2680205804032,7.10580243096236,16.616666665
DDGALK,6.45662608022265,6.2,9.35832351964338,4.2,3.80631778796288,3.2680205804032,12.5948190822009,16.616666665
DDGLK,6.22654726990538,6.2,7.67514104450385,4.2,3.58286893388383,3.2680205804032,10.2442451956084,16.616666665
DDPA,14.7306187173605,6.2,30.4744957510635,4.2,10.9566616252276,3.2680205804032,122,122
DDPGALA,4.86093154024236,6.2,6.3869982316261,4.2,3.08591442735243,3.2680205804032,10.1027228404141,16.616666665
DDPGALA_b,4.65907942798772,6.2,5.89027829518053,4.2,3.25009399795712,3.2680205804032,16.6491838616506,16.616666665
DGK1,5.49830657498037,6.2,10.0047946408752,4.2,3.75657938401287,3.2680205804032,13.764067287407,16.616666665
DGK1_b,5.72432486916147,6.2,8.45670598626436,4.2,3.37842884661115,3.2680205804032,31.9044866557986,16.616666665
DGUNC,3.83503249966188,6.2,5.94913740240481,4.2,3.78656242358498,3.2680205804032,10.2024076380645,16.616666665
DHACOAH,5.81984857520683,6.2,10.9780613420595,4.2,4.17804414217448,3.2680205804032,15.3035235346487,16.616666665
DHACOAH_b,5.81984857520683,6.2,10.9780613420595,4.2,4.17804414217448,3.2680205804032,15.3035235346487,16.616666665
DHAD1,420,420,420,420,38.4179472067832,38.4179472067832,29.316180868145,16.616666665
DHAD2,139,139,139,139,12.7664883998379,12.7664883998379,18.6926854934725,16.616666665
DHAPT,32.4788614249102,6.2,44.351669172647,4.2,1.0084478553986,3.2680205804032,2.8,2.8
DHBD,1.28987931881689,6.2,0.936895016381711,0.936895016381711,0.936895016381711,0.936895016381711,92.5,92.5
DHBD_b,4.75931351526672,6.2,5.71796624690977,4.2,2.37799430192441,3.2680205804032,9.43747740243857,16.616666665
DHBS,3.43475209561268,6.2,0.509427511775445,0.509427511775445,0.509427511775445,0.509427511775445,5.5,5.5
DHBSH,5.76004245617027,6.2,12.8197036018068,4.2,7.09851164466014,3.2680205804032,17.3527147693737,16.616666665
DHCIND,4.42525988791285,6.2,5.16779470190159,4.2,2.73362704611625,3.2680205804032,14.7156236138029,16.616666665
DHCINDO,7.08625605597828,6.2,18.7533823196001,4.2,3.19394557239548,3.2680205804032,9.79228205136981,16.616666665
DHCURR,4.60428884890314,6.2,7.65295096835558,4.2,2.67110930820501,3.2680205804032,12.2846955283764,16.616666665
DHDPRy,14,14,14,14,8.85922216462127,8.85922216462127,41.5191265545726,16.616666665
DHDPS,11,11,11,11,7.12621732261443,7.12621732261443,124,124
DHFR,1.94529995628541,6.2,2.65203617251836,4.2,2.90061019080615,3.2680205804032,78.6485418026453,16.616666665
DHFR_b,3.96087097324596,6.2,4.42736783437002,4.2,2.44839118615962,3.2680205804032,10,10
DHFS,0.23,0.23,0.23,0.23,0.119841405673709,0.119841405673709,6.86442115092205,16.616666665
DHMPTR,4.13158696033771,6.2,5.56551811436266,4.2,2.52333249355691,3.2680205804032,37.108096289939,16.616666665
DHNAOT4,2.8439310000088,6.2,0.356291178941366,0.356291178941366,0.356291178941366,0.356291178941366,8.81555068798608,16.616666665
DHNCOAS,2.85969485138351,6.2,0.0529857234721957,0.0529857234721957,0.0529857234721957,0.0529857234721957,0.062,0.062
DHNCOAT,2.79615104746059,6.2,0.683201038913556,0.683201038913556,0.683201038913556,0.683201038913556,5.6302842365826,16.616666665
DHNPA2r,1.7,1.7,2.91790367174636,2.91790367174636,2.91790367174636,2.91790367174636,3.02809058538425,16.616666665
DHNPA2r_b,4.49117608151289,6.2,5.77471066931013,4.2,5.20277167372529,3.2680205804032,19.762903328519,16.616666665
DHNPTE,4.6611310737782,6.2,6.50749299599942,4.2,4.36132225041582,3.2680205804032,14.8934119086893,16.616666665
DHNPTE_b,4.6611310737782,6.2,6.50749299599942,4.2,4.36132225041582,3.2680205804032,14.8934119086893,16.616666665
DHORD2,20,20,38.5306805462644,38.5306805462644,38.5306805462644,38.5306805462644,22.8682294139004,16.616666665
DHORD5,0.0239285299944656,6.2,0.00407857264841925,4.2,0.00266836643542162,3.2680205804032,0.216009574618795,16.616666665
DHORDfum,2.75945941236985,6.2,3.28274965624399,4.2,1.48386635386853,3.2680205804032,5.15415329667191,16.616666665
DHORTS,5.37338770817254,6.2,9.66611921712663,4.2,5.28456661531429,3.2680205804032,100,100
DHORTS_b,6.8,6.8,14.3002400767693,14.3002400767693,14.3002400767693,14.3002400767693,667.776878763312,16.616666665
DHPPD,4.42525988791285,6.2,5.16779470190159,4.2,2.73362704611625,3.2680205804032,14.7156236138029,16.616666665
DHPPDA2,0.32,0.32,0.32,0.32,0.0763050677802095,0.0763050677802095,4.52128389435662,16.616666665
DHPS2,0.2,0.2,0.371229170487303,0.371229170487303,0.371229170487303,0.371229170487303,1.89310097892346,16.616666665
DHPTDNR,3.30149585858813,6.2,5.99250249426982,4.2,2.95910420817425,3.2680205804032,13.4,13.4
DHPTDNRN,3.72998723382209,6.2,4.83672099497515,4.2,2.30158436229556,3.2680205804032,8.32510166276158,16.616666665
DHPTPE,5.52142822140746,6.2,6.23343768080963,4.2,5.44281346864253,3.2680205804032,14.6295744239278,16.616666665
DHPTPE_b,5.52142822140746,6.2,6.23343768080963,4.2,5.44281346864253,3.2680205804032,14.6295744239278,16.616666665
DHQS,78,78,78,78,38.124802408187,38.124802408187,16,16
DHQTi,59,59,59,59,40.3147109944244,40.3147109944244,135,135
DKGLCNR1,3.98253392436621,6.2,7.50495570572763,4.2,2.50882192781067,3.2680205804032,13.3309967376584,16.616666665
DKGLCNR2x,5.62093523198764,6.2,4.98740807075617,4.2,2.17843982206931,3.2680205804032,7.90971656342355,16.616666665
DKGLCNR2y,3.87115739278684,6.2,7.94967517744325,4.2,2.44818228991087,3.2680205804032,10.8990807602233,16.616666665
DM_4crsol_c,2.80074504930242,6.2,3.41688678082287,4.2,1.52403760800641,3.2680205804032,8.65666505285193,16.616666665
DM_5drib_c,2.80164233539309,6.2,3.4184394105812,4.2,1.52521752243926,3.2680205804032,8.8253994792752,16.616666665
DM_aacald_c,5.76004245617027,6.2,12.8197036018068,4.2,7.09851164466014,3.2680205804032,17.3527147693737,16.616666665
DM_amob_c,2.75908799651106,6.2,3.28333714722111,4.2,1.48408885335739,3.2680205804032,5.02575928633431,16.616666665
DMATT,0.12,0.12,0.585096478864559,0.585096478864559,0.585096478864559,0.585096478864559,13.318678893228,16.616666665
DM_mththf_c,2.78596079932035,6.2,3.39425059050586,4.2,1.50803141001689,3.2680205804032,6.80020668969552,16.616666665
DM_oxam_c,5.76004245617027,6.2,12.8197036018068,4.2,7.09851164466014,3.2680205804032,17.3527147693737,16.616666665
DMPPS,0.11,0.11,0.148088871232051,0.148088871232051,0.148088871232051,0.148088871232051,13.3217269162723,16.616666665
DMQMT,2.83261136919635,6.2,0.0219068585633886,0.0219068585633886,0.0219068585633886,0.0219068585633886,7.37405550055972,16.616666665
DMSOR1,32.223302834529,6.2,10.0465844885282,4.2,2.24771615906999,3.2680205804032,18.9325438328236,16.616666665
DMSOR1pp,45.9548945546503,6.2,13.0504166462609,4.2,2.46427798810052,3.2680205804032,13.776650874623,16.616666665
DMSOR2,28.161377686588,6.2,11.6405723416128,4.2,2.26961026892126,3.2680205804032,17.9172528985753,16.616666665
DMSOR2pp,45.9548945546503,6.2,13.0504166462609,4.2,2.46427798810052,3.2680205804032,13.776650874623,16.616666665
DNMPPA,2.86355861246573,6.2,3.47298546198547,4.2,2.75012359618861,3.2680205804032,12.596651611324,16.616666665
DNTPPA,2.79973117046999,6.2,3.45122103767822,4.2,1.57333145768009,3.2680205804032,7.89643184681501,16.616666665
DOGULNR,5.54937612030753,6.2,5.83820200407307,4.2,3.05156805446381,3.2680205804032,8.72494041076168,16.616666665
DPCOAK,0.64,0.64,1.33389682554036,1.33389682554036,1.33389682554036,1.33389682554036,4.01,4.01
DPR,0.129247159051691,6.2,0.518672695127365,4.2,0.355316448643089,3.2680205804032,8,8
DRPA,0.772110621415729,6.2,2.43103799110981,4.2,2.53070756563208,3.2680205804032,68,68
DSBAO1,4.39389224576462,6.2,4.93303445876218,4.2,3.83258884603865,3.2680205804032,9.29701735934925,16.616666665
DSBAO2,4.39389224576462,6.2,4.93303445876218,4.2,3.83258884603865,3.2680205804032,9.29701735934925,16.616666665
DSBCGT,3.81919895443417,6.2,4.61027471072257,4.2,2.70936451330136,3.2680205804032,7.87307880458888,16.616666665
DSBDR,48.3272345359695,6.2,95.9820545568523,4.2,2.58728133341798,3.2680205804032,29.1796355100992,16.616666665
DSBGGT,6.35522077511097,6.2,6.5560852954136,4.2,3.24658892831655,3.2680205804032,9.16107248930237,16.616666665
DSERDHr,3.93408617521487,6.2,7.0441397354614,4.2,3.00542964296191,3.2680205804032,8.67038484567484,16.616666665
DSERDHr_b,3.84287692133805,6.2,10.6384719001763,4.2,4.67432810096595,3.2680205804032,29.5040170391942,16.616666665
DTARTD,10.8372034620548,6.2,7.17026079129293,4.2,2.84195732527656,3.2680205804032,22.2536234812338,16.616666665
DTMPK,18,18,18,18,7.94475986159112,7.94475986159112,26.5859932080119,16.616666665
DTMPK_b,5.57231247534442,6.2,8.67347196877192,4.2,3.42168466058422,3.2680205804032,31.9702382405885,16.616666665
DURADx,16.5283195708429,6.2,6.93750206832537,4.2,2.37294725822093,3.2680205804032,0.64,0.64
DURADx_b,20.8560983856426,6.2,22.7222398931112,4.2,2.47727354845595,3.2680205804032,0.64,0.64
DURIK1,11.6841206620677,6.2,21.7906889741116,4.2,6.99713830617853,3.2680205804032,4.83861463459185,16.616666665
DURIPP,4.52486556893983,6.2,4.88887249825539,4.2,3.25084616984333,3.2680205804032,2.01,2.01
DURIPP_b,6.56219447480441,6.2,3.9488237038152,4.2,3.01218802415052,3.2680205804032,2.01,2.01
DUTPDP,0.162999518674803,6.2,0.0263814182897123,4.2,0.0256586672596037,3.2680205804032,11,11
DXPRIi,3.3,3.3,3.3,3.3,3.07902433618698,3.07902433618698,8.53275702816042,16.616666665
DXPS,1.1,1.1,1.1,1.1,1.02786494170247,1.02786494170247,2.6,2.6
DXYLK,5.45822074183176,6.2,7.98690145352878,4.2,2.89253420918872,3.2680205804032,235,235
DXYLTD,8.91918136620578,6.2,10.0373918643451,4.2,3.44439585340634,3.2680205804032,18.8046595196535,16.616666665
DXYLTD_b,8.91918136620578,6.2,10.0373918643451,4.2,3.44439585340634,3.2680205804032,18.8046595196535,16.616666665
E4PD,0.0543855202659722,6.2,0.117179957550107,4.2,0.0404347312227296,3.2680205804032,169,169
E4PD_b,0.0517865305361641,6.2,0.134397015539724,4.2,0.0389937564275589,3.2680205804032,101.830266957295,16.616666665
E4PP,4.86353296118696,6.2,7.69522614026085,4.2,3.47659986562938,3.2680205804032,9.56515846584929,16.616666665
EAR100x,4.0573540798798,6.2,1.77608521380872,1.77608521380872,1.77608521380872,1.77608521380872,25.07932720778,16.616666665
EAR100y,3.29766675996188,6.2,4.03455769786865,4.2,2.33507712266043,3.2680205804032,16.7317771173477,16.616666665
EAR120x,4.0573540798798,6.2,1.77608521380872,1.77608521380872,1.77608521380872,1.77608521380872,25.07932720778,16.616666665
EAR120y,3.29766675996188,6.2,4.03455769786865,4.2,2.33507712266043,3.2680205804032,16.7317771173477,16.616666665
EAR121x,3.83997965037752,6.2,1.49190406602306,1.49190406602306,1.49190406602306,1.49190406602306,22.5720367421569,16.616666665
EAR121y,3.23560446021945,6.2,3.81484086552927,4.2,2.08745482863002,3.2680205804032,29.4799354629038,16.616666665
EAR140x,4.0573540798798,6.2,1.35081523236687,1.35081523236687,1.35081523236687,1.35081523236687,25.07932720778,16.616666665
EAR140y,3.29766675996188,6.2,4.03455769786865,4.2,2.33507712266043,3.2680205804032,16.7317771173477,16.616666665
EAR141x,3.83997965037752,6.2,1.49190406602306,1.49190406602306,1.49190406602306,1.49190406602306,22.5720367421569,16.616666665
EAR141y,3.23560446021945,6.2,3.81484086552927,4.2,2.08745482863002,3.2680205804032,29.4799354629038,16.616666665
EAR160x,3.83997965037752,6.2,1.26576123437941,1.26576123437941,1.26576123437941,1.26576123437941,22.5720367421569,16.616666665
EAR160y,3.23560446021945,6.2,3.81484086552927,4.2,2.08745482863002,3.2680205804032,29.4799354629038,16.616666665
EAR161x,3.83997965037752,6.2,1.49190406602306,1.49190406602306,1.49190406602306,1.49190406602306,22.5720367421569,16.616666665
EAR161y,3.23560446021945,6.2,3.81484086552927,4.2,2.08745482863002,3.2680205804032,29.4799354629038,16.616666665
EAR180x,3.83997965037752,6.2,4.39490951111428,4.2,2.29088602673159,3.2680205804032,22.5720367421569,16.616666665
EAR180y,3.23560446021945,6.2,3.81484086552927,4.2,2.08745482863002,3.2680205804032,29.4799354629038,16.616666665
EAR181x,3.83997965037752,6.2,0.507402231738151,0.507402231738151,0.507402231738151,0.507402231738151,22.5720367421569,16.616666665
EAR181y,3.23560446021945,6.2,3.81484086552927,4.2,2.08745482863002,3.2680205804032,29.4799354629038,16.616666665
EAR40x,4.0573540798798,6.2,3.2680205804032,3.2680205804032,3.2680205804032,3.2680205804032,25.07932720778,16.616666665
EAR40y,3.29766675996188,6.2,4.03455769786865,4.2,2.33507712266043,3.2680205804032,16.7317771173477,16.616666665
EAR60x,4.0573540798798,6.2,3.2680205804032,3.2680205804032,3.2680205804032,3.2680205804032,25.07932720778,16.616666665
EAR60y,3.29766675996188,6.2,4.03455769786865,4.2,2.33507712266043,3.2680205804032,16.7317771173477,16.616666665
EAR80x,4.0573540798798,6.2,3.2680205804032,3.2680205804032,3.2680205804032,3.2680205804032,25.07932720778,16.616666665
EAR80y,3.29766675996188,6.2,4.03455769786865,4.2,2.33507712266043,3.2680205804032,16.7317771173477,16.616666665
ECA4OALpp,6.37106564306981,6.2,17.6458325266833,4.2,3.81988087092431,3.2680205804032,16.5000131230599,16.616666665
ECAP1pp,11.1006601466478,6.2,9.66340435185086,4.2,2.79793380855339,3.2680205804032,13.6359057522409,16.616666665
ECAP2pp,9.20587245262289,6.2,6.34828672805857,4.2,2.5466049089883,3.2680205804032,13.9512759104016,16.616666665
ECAP3pp,9.20587245262289,6.2,6.34828672805857,4.2,2.5466049089883,3.2680205804032,13.9512759104016,16.616666665
ECAtpp,6.53488718488005,6.2,29.3601534015691,4.2,9.16889124505368,3.2680205804032,27.1166281701491,16.616666665
ECOAH1,26.2250932794908,6.2,26.9093338335343,4.2,5.43580761007732,3.2680205804032,8.78677555997518,16.616666665
ECOAH1_b,22.355591012358,6.2,12.0858394364867,4.2,2.74464305527194,3.2680205804032,6.30147722315186,16.616666665
ECOAH2,31.3195545449424,6.2,32.1731186850537,4.2,5.84390201108776,3.2680205804032,10.3434052786763,16.616666665
ECOAH2_b,21.6950635820302,6.2,13.5090398827475,4.2,3.21796231224596,3.2680205804032,7.0809316885264,16.616666665
ECOAH3,31.386043612464,6.2,32.1934820696073,4.2,5.84113282757547,3.2680205804032,10.3332012293743,16.616666665
ECOAH3_b,21.610761853341,6.2,13.5320841274986,4.2,3.21844364120198,3.2680205804032,7.07200156620682,16.616666665
ECOAH4,32.0107103728978,6.2,32.7894786514513,4.2,5.82764459812266,3.2680205804032,9.77626490953738,16.616666665
ECOAH4_b,21.4569405602838,6.2,13.6554266937406,4.2,3.17965993064799,3.2680205804032,6.72294310273529,16.616666665
ECOAH5,31.394983689825,6.2,32.1975067467725,4.2,5.84123506344069,3.2680205804032,10.3344028143838,16.616666665
ECOAH5_b,21.605105312228,6.2,13.531522603259,4.2,3.21848939457076,3.2680205804032,7.07199557234724,16.616666665
ECOAH6,27.0474680640971,6.2,24.9864478005271,4.2,4.23699748796226,3.2680205804032,8.50601051133487,16.616666665
ECOAH6_b,21.8214191794971,6.2,11.2054125246455,4.2,2.41835633541289,3.2680205804032,6.21737949387841,16.616666665
ECOAH7,22.928608170814,6.2,24.2416058379824,4.2,4.86467679117678,3.2680205804032,8.34924764976981,16.616666665
ECOAH7_b,22.8364068180015,6.2,12.835497303321,4.2,2.71313474235471,3.2680205804032,6.33398177997453,16.616666665
ECOAH8,26.0003709035855,6.2,14.6480923425953,4.2,1.93247710451359,3.2680205804032,7.28282640267691,16.616666665
ECOAH8_b,21.8240882830829,6.2,11.2057502921497,4.2,2.41833496173676,3.2680205804032,6.21738327419792,16.616666665
EDA,14.4113757864915,6.2,2155.66943545417,4.2,44.109267202959,3.2680205804032,37.4347389512448,16.616666665
EDD,34.7514592003385,6.2,92.8305552312845,4.2,22.8896386661858,3.2680205804032,25.5799797858189,16.616666665
EDTXS1,5.58937617564921,6.2,6.82122326168105,6.82122326168105,6.82122326168105,6.82122326168105,131,131
EDTXS2,4.67617347312478,6.2,3.79385723706577,3.79385723706577,3.79385723706577,3.79385723706577,30.1416986086021,16.616666665
EDTXS3,4.89082465482742,6.2,6.31794152342441,4.2,3.89200114759723,3.2680205804032,20.8713692511932,16.616666665
EDTXS4,6.11324546570861,6.2,13.2549225867173,4.2,4.83438636288028,3.2680205804032,32.4596395966382,16.616666665
EGMEACPR,3.00E-05,3.00E-05,3.00E-05,3.00E-05,2.09E-05,2.09E-05,85.2291458108947,16.616666665
ENO,24,24,58.1848761721395,58.1848761721395,58.1848761721395,58.1848761721395,100,100
ENO_b,30.1492737167292,6.2,68.673625342829,4.2,53.8145353220004,3.2680205804032,53.0679665714831,16.616666665
ENTCS,2.82508753052884,6.2,3.35086834918046,4.2,1.51425934102374,3.2680205804032,5.62446598759526,16.616666665
ENTERES,8.68160999781901,6.2,13.5923766946336,4.2,17.4967170587911,3.2680205804032,12.6634214509616,16.616666665
EPMEACPR,3.00E-05,3.00E-05,3.00E-05,3.00E-05,2.09E-05,2.09E-05,85.2291458108947,16.616666665
ETHAAL,16.4238433836657,6.2,71.1055373608447,4.2,2.95950348422443,3.2680205804032,770,770
F1PP,2.75809232997965,6.2,3.28206581081228,4.2,1.48333568301954,3.2680205804032,5.21691064378759,16.616666665
F6PA,1.02262556637005,6.2,5.02373334184366,4.2,6.24979801199009,3.2680205804032,13.5450303074596,16.616666665
F6PA_b,4.04121244418304,6.2,11.4429682428518,4.2,11.2911838865783,3.2680205804032,33.2473611595391,16.616666665
F6PP,5.92963588333284,6.2,12.0135408265643,4.2,4.69201657842968,3.2680205804032,9.1635475871154,16.616666665
FA100ACPHi,6.18368845954245,6.2,32.2022536372637,4.2,55.6587897707477,3.2680205804032,22.5253061567127,16.616666665
FA120ACPHi,6.18368845954245,6.2,32.2022536372637,4.2,55.6587897707477,3.2680205804032,22.5253061567127,16.616666665
FA140ACPHi,6.18368845954245,6.2,32.2022536372637,4.2,55.6587897707477,3.2680205804032,22.5253061567127,16.616666665
FA141ACPHi,6.18368845954245,6.2,32.2022536372637,4.2,55.6587897707477,3.2680205804032,22.5253061567127,16.616666665
FA160ACPHi,6.18368845954245,6.2,32.2022536372637,4.2,55.6587897707477,3.2680205804032,22.5253061567127,16.616666665
